,Report_Date_as_MM_DD_YYYY,Instrument,Open_Interest_All,Dealer_Positions_Long_All,Dealer_Positions_Short_All,Dealer_Positions_Spread_All,Asset_Mgr_Positions_Long_All,Asset_Mgr_Positions_Short_All,Asset_Mgr_Positions_Spread_All,Lev_Money_Positions_Long_All,Lev_Money_Positions_Short_All,Lev_Money_Positions_Spread_All,Other_Rept_Positions_Long_All,Other_Rept_Positions_Short_All,Other_Rept_Positions_Spread_All,NonRept_Positions_Long_All,NonRept_Positions_Short_All,Conc_Gross_LE_4_TDR_Long_All,Conc_Gross_LE_4_TDR_Short_All,Conc_Gross_LE_8_TDR_Long_All,Conc_Gross_LE_8_TDR_Short_All,Dealer Net,Asset Manager Net,Levered Net,Other Rept Positions Net,Non Rept Positions Net,Dealer Net Pct OI,AM Net Pct OI,HF Net Pct OI,Other Rept Positions Net Pct OI,Non Rept Positions Net Pct OI,Price
3935,2020-01-28,YEN,211737,73673,19364,5624,35708,60801,15133,32521,48761,17914,2303,4282,561,28300,39296,43.7,22.199999999999996,53.7,33.3,54309,-25093,-16240,-1979,-10996,0.25649272446478416,-0.11851022731029531,-0.07669892366473502,-0.009346500611607796,-0.05193235003801886,108.91999816894531
3936,2020-02-04,YEN,219095,67725,24954,6287,39142,62259,15417,40802,47630,19006,2796,4695,370,27550,38477,39.7,21.4,50.0,32.6,42771,-23117,-6828,-1899,-10927,0.19521668682534973,-0.10551130788014332,-0.031164563317282457,-0.008667473013989365,-0.04987334261393459,108.61199951171875
3937,2020-02-11,YEN,220112,74319,23763,6766,41286,70055,13652,36197,43246,18125,2173,3559,149,27445,40798,42.5,25.699999999999996,53.2,36.6,50556,-28769,-7049,-1386,-13353,0.2296830704368685,-0.13070164280002908,-0.032024605655302754,-0.006296794359235298,-0.060664570763974704,109.76599884033203
3938,2020-02-18,YEN,231043,80132,24006,5955,41519,72935,14049,39684,48228,19893,2180,3558,235,27394,42183,42.4,26.3,53.20000000000001,38.5,56126,-31416,-8544,-1378,-14789,0.2429244772618084,-0.1359746886943123,-0.0369801292400116,-0.005964257735573032,-0.06400972979055847,109.83000183105469
3939,2020-02-25,YEN,269091,108568,15315,8877,38808,74986,16903,35357,70498,31735,2488,6146,439,25917,44192,44.5,24.8,57.0,36.3,93253,-36178,-35141,-3658,-18275,0.3465481937337183,-0.1344452248495862,-0.1305915099353007,-0.013593914326380295,-0.0679138284074904,110.85700225830078
3940,2020-03-03,YEN,254783,79145,22656,14253,41811,46927,15104,30627,72975,44955,2307,2675,1081,25500,34159,41.0,20.7,53.8,34.2,56489,-5116,-42348,-368,-8659,0.22171416460281887,-0.02007983264189526,-0.16621203141496882,-0.0014443663823724502,-0.03398578398087784,108.48699951171875
3941,2020-03-10,YEN,208948,20821,31861,10848,48291,31471,13718,40748,45484,42886,4593,3982,128,26915,28570,25.0,22.899999999999995,38.1,34.1,-11040,16820,-4736,611,-1655,-0.052836112334169266,0.08049849723376151,-0.02266592645060015,0.0029241725213928825,-0.007920630970384977,103.11199951171875
3942,2020-03-17,YEN,168978,7957,32389,9823,38729,26330,10186,33036,31516,35303,9005,993,75,24864,22362,25.5,27.8,38.8,43.1,-24432,12399,1520,8012,2502,-0.1445868692965948,0.07337641586478713,0.008995253820023908,0.0474144563197576,0.014806661222170933,106.17500305175781
3943,2020-03-24,YEN,167689,13941,27500,8672,40112,26878,10458,36942,36488,31576,4895,1893,91,21001,24132,24.5,32.6,38.5,47.1,-13559,13234,454,3002,-3131,-0.08085801692418704,0.07891990530088437,0.002707392852244333,0.0179021879789372,-0.01867146920787887,110.8270034790039
3944,2020-03-31,YEN,157352,15214,32357,7904,46695,24456,6395,20348,32793,28979,11257,921,90,20470,23457,21.3,30.5,37.3,44.9,-17143,22239,-12445,10336,-2987,-0.10894681986882912,0.14133280797193554,-0.079090192689003,0.06568712186689715,-0.018982917281000558,108.03500366210938
3945,2020-04-07,YEN,144816,13592,35466,5180,45958,26122,5213,21714,28868,20801,12436,802,13,19910,22352,23.9,29.600000000000005,38.5,41.3,-21874,19836,-7154,11634,-2442,-0.1510468456524141,0.136973815048061,-0.04940061871616396,0.08033642691415313,-0.016862777593636063,109.11499786376953
3946,2020-04-14,YEN,151204,13602,42906,4706,45564,22661,6224,19525,28244,23934,11676,1034,42,25930,21453,23.0,30.7,38.4,41.9,-29304,22903,-8719,10642,4477,-0.19380439670908178,0.15147086055924447,-0.057663818417502184,0.07038173593291183,0.02960900505277638,107.62300109863281
3947,2020-04-21,YEN,156238,12485,48604,3261,51595,19201,6456,25348,32202,22117,10985,652,26,23965,23718,22.7,30.599999999999998,39.4,42.5,-36119,32394,-6854,10333,247,-0.2311793545744313,0.20733752352180648,-0.04386896913682971,0.06613627926624764,0.001580921414764654,107.66899871826172
3948,2020-04-28,YEN,172612,11220,63268,5095,55891,19141,6604,29843,30871,23278,11414,549,8,29260,23798,23.2,35.1,39.9,47.5,-52048,36750,-1028,10865,5462,-0.30153175908975044,0.2129052441313466,-0.005955553495701342,0.06294463884318588,0.03164322295089565,107.28299713134766
3949,2020-05-05,YEN,180085,12031,73185,4506,57254,15892,10187,32000,29765,23464,11868,584,6,28768,22495,23.8,38.6,40.8,50.1,-61154,41362,2235,11284,6273,-0.33958408529305606,0.2296804286864536,0.012410806008273871,0.0626592997751062,0.03483355082322237,106.6969985961914
3950,2020-05-12,YEN,176011,10928,72550,4645,63688,16507,8801,30483,30238,18843,13146,523,4,25473,23899,25.5,38.9,41.3,49.3,-61622,47181,245,12623,1574,-0.3501031185550903,0.26805711006698446,0.0013919584571418832,0.07171710858980404,0.008942622904250302,107.56600189208984
3951,2020-05-19,YEN,171654,10463,70520,4701,58941,16595,8821,31276,25952,19050,12678,522,10,25714,25484,25.9,38.8,40.5,49.5,-60057,42346,5324,12156,230,-0.3498724177706316,0.2466939308143125,0.031015880783436447,0.07081687580831207,0.0013399046919966911,107.38099670410156
3952,2020-05-26,YEN,178898,11140,78230,6448,58753,15935,8593,37342,25455,19654,12574,509,3,24390,24072,24.5,42.3,38.6,53.6,-67090,42818,11887,12065,318,-0.37501816677659894,0.23934308935818177,0.06644568413285783,0.0674406645127391,0.0017775492179901396,107.68699645996094
3953,2020-06-02,YEN,186908,12205,68778,7473,58131,15734,10241,40387,34907,21915,12673,579,159,23723,27121,23.099999999999998,37.5,36.9,48.300000000000004,-56573,42397,5480,12094,-3398,-0.3026783230252317,0.22683352237464421,0.02931923727181287,0.06470563057761038,-0.01818006719883579,107.5479965209961
3954,2020-06-09,YEN,175183,12353,56484,12859,59401,22188,9799,25654,27662,19371,13066,536,3,22676,26281,25.0,35.8,39.2,46.5,-44131,37213,-2008,12530,-3605,-0.2519137130885988,0.21242357991357608,-0.01146229942403087,0.07152520507126833,-0.020578480788661,108.40899658203125
3955,2020-06-16,YEN,146101,4589,56824,4137,59039,17052,12737,20172,21099,13511,11243,528,2,20671,20212,29.5,38.9,45.1,47.7,-52235,41987,-927,10715,459,-0.3575266425281141,0.28738338546621855,-0.006344925770528607,0.07333967597757715,0.003141662274727757,107.46399688720703
3956,2020-06-23,YEN,169047,5255,73402,4940,64930,18312,11588,26436,23240,17067,11547,511,2,27283,19985,27.6,41.4,42.2,51.39999999999999,-68147,46618,3196,11036,7298,-0.40312457482238667,0.2757694605642218,0.018905984726141252,0.06528361934846522,0.04317142569817861,106.90299987792969
3957,2020-06-30,YEN,159502,4973,62708,6862,65144,21684,9549,16826,18665,19191,11836,519,2,25118,20321,29.1,41.6,43.6,50.5,-57735,43460,-1839,11317,4797,-0.3619703828165164,0.27247307243796315,-0.011529635992025179,0.0709520883750674,0.030074857995511028,107.58999633789062
3958,2020-07-07,YEN,154401,7594,58557,4745,66977,17843,10228,15557,25879,13113,11828,1302,2,24358,22732,30.5,40.8,45.5,50.4,-50963,49134,-10322,10526,1626,-0.33006910577004034,0.31822332756912197,-0.06685189862759956,0.06817313359369434,0.01053101987681427,107.35900115966797
3959,2020-07-14,YEN,153051,6330,58618,3751,66233,18022,10631,16406,26060,13063,12264,490,752,23620,21664,30.100000000000005,42.2,45.0,51.7,-52288,48211,-9654,11774,1956,-0.34163775473534963,0.3149995753049637,-0.06307701354450478,0.0769286054975139,0.012780053707587667,107.2760009765625
3960,2020-07-21,YEN,161848,6419,64094,3392,65523,17201,10703,21873,32413,14150,12182,475,798,26808,18622,27.5,42.5,42.4,52.300000000000004,-57675,48322,-10540,11707,8186,-0.35635287430181406,0.29856408482032526,-0.0651228312985023,0.07233330038060402,0.05057832039938708,107.19599914550781
3961,2020-07-28,YEN,199230,6823,91460,5343,73085,13919,12670,36113,34805,18893,10190,475,889,35224,20777,21.8,42.9,34.7,55.4,-84637,59166,1308,9715,14447,-0.42482055915273803,0.29697334738744163,0.006565276313808162,0.0487627365356623,0.07251417959142699,105.26100158691406
3962,2020-08-04,YEN,182394,6614,93038,5103,72036,12449,12050,30224,23788,16736,5644,984,881,33105,17365,22.0,47.1,33.0,58.9,-86424,59587,6436,4660,15740,-0.47383137603210634,0.32669386054365823,0.03528624845115519,0.025549086044497078,0.08629669835630557,106.02999877929688
3963,2020-08-11,YEN,170182,6686,81920,4277,71880,10568,9510,26234,25066,16694,4874,986,772,29255,20389,22.7,46.3,34.9,59.8,-75234,61312,1168,3888,8866,-0.4420796558978035,0.36027311936632544,0.006863240530725929,0.0228461294378959,0.052097166562856234,105.99199676513672
3964,2020-08-18,YEN,170125,7034,83895,3705,69537,9942,10325,24329,24048,17681,4862,969,0,32651,19560,22.4,47.1,34.8,59.6,-76861,59595,281,3893,13091,-0.451791329904482,0.3503012490815577,0.0016517266715650257,0.022883174136664217,0.07694930198383541,105.99500274658203
3965,2020-08-25,YEN,166913,6189,77508,3857,75936,13688,7910,20769,24675,17129,6177,976,0,28946,21170,22.0,44.0,34.4,56.699999999999996,-71319,62248,-3906,5201,7776,-0.4272824764997334,0.3729367994104713,-0.023401412712011647,0.031159945600402604,0.046587144200871115,105.99299621582031
3966,2020-09-01,YEN,166851,6132,85249,3487,74826,12341,7441,21336,21243,16677,7862,981,0,29091,19433,21.8,48.7,34.8,59.20000000000001,-79117,62485,93,6881,9658,-0.47417755961906133,0.3744958076367538,0.0005573835338116043,0.04124038813072742,0.05788398031776855,106.00399780273438
3967,2020-09-08,YEN,169434,5224,77952,3465,71526,11738,8693,22039,26850,20308,7952,973,0,30228,19456,20.8,44.1,33.0,54.5,-72728,59788,-4811,6979,10772,-0.4292408843561505,0.3528689637262887,-0.02839453710589374,0.04119007991312251,0.063576377822633,106.30500030517578
3968,2020-09-15,YEN,167286,3933,76778,3160,72676,13278,9232,24033,30898,16230,8929,465,0,29093,17245,21.7,43.7,34.7,53.900000000000006,-72845,59398,-6865,8464,11848,-0.4354518608849515,0.3550685652116734,-0.04103750463278457,0.05059598531855625,0.07082481498750642,105.71499633789062
3969,2020-09-22,YEN,190331,3931,93047,3205,89635,13623,9615,29776,32421,18640,1605,572,0,33924,19207,21.4,46.0,34.6,56.8,-89116,76012,-2645,1033,14717,-0.46821589756792115,0.3993674178142289,-0.013896842868476497,0.005427387025760386,0.07732318960127357,104.69000244140625
3970,2020-09-29,YEN,177108,4468,87082,3291,88941,15187,8445,24923,27555,14738,926,1267,0,31377,19544,24.900000000000002,47.0,38.2,58.300000000000004,-82614,73754,-2632,-341,11833,-0.466461142353818,0.4164351695010954,-0.014860988775210606,-0.0019253788648734107,0.06681234049280665,105.43299865722656
3971,2020-10-06,YEN,182370,4900,94795,3842,93217,11444,8479,24466,29486,14605,926,566,0,31935,19155,25.9,50.8,38.1,60.9,-89895,81773,-5020,360,12780,-0.49292646816910674,0.4483906344245216,-0.027526457202390744,0.001974008883039974,0.07007731534791907,105.70700073242188
3972,2020-10-13,YEN,181323,4956,94776,2357,93125,10749,7782,27734,31611,13005,926,566,0,31438,20477,27.099999999999998,51.800000000000004,39.0,61.6,-89820,82376,-3877,360,10961,-0.495359110537549,0.45430530048587325,-0.021381733150234665,0.001985407256663523,0.06045013594524688,105.33899688720703
3973,2020-10-20,YEN,182937,4802,93881,2633,95034,11920,7764,27765,35913,12239,926,567,0,31774,18020,28.699999999999996,52.2,40.7,62.7,-89079,83114,-8148,359,13754,-0.48693812624018107,0.4543312725145815,-0.04453992358024894,0.0019624242225465597,0.0751843530833019,105.47000122070312
3974,2020-10-27,YEN,200471,4219,109483,5574,95400,10730,9183,28671,28648,17880,926,564,0,38617,18408,27.3,54.8,38.0,63.9,-105264,84670,23,362,20209,-0.5250834285258217,0.42235535314334743,0.00011472981129440169,0.001805747464720583,0.10080759810645928,104.83200073242188
3975,2020-11-03,YEN,205254,4861,120148,5183,95815,13108,10567,33674,22190,17193,926,564,0,37036,16302,26.1,57.6,38.0,66.5,-115287,82707,11484,362,20734,-0.5616796749393435,0.40294951620918473,0.05595018854687363,0.001763668430335097,0.10101630175295,104.7249984741211
3976,2020-11-10,YEN,199492,3920,124532,5334,95504,9309,9135,36849,19865,13034,3414,566,0,32302,17718,24.9,58.8,34.0,67.9,-120612,86195,16984,2848,14584,-0.604595673009444,0.43207246405870914,0.08513624606500511,0.014276261704730014,0.0731056884486596,105.13700103759766
3977,2020-11-17,YEN,179717,4149,114057,3703,92523,9609,8699,23435,13773,11766,1512,564,0,33932,17546,26.9,61.10000000000001,36.0,69.6,-109908,82914,9662,948,16386,-0.6115615105972168,0.46135869172087224,0.05376230406694971,0.005274960076119677,0.09117668334103061,104.54100036621094
3978,2020-11-24,YEN,194321,4789,124559,4468,97264,8545,8011,26749,19557,11378,8443,564,0,33220,17239,25.1,60.8,35.9,68.6,-119770,88719,7192,7879,15981,-0.616351295022154,0.45655899259472726,0.0370109252216693,0.040546312544706954,0.0822402107852471,104.5250015258789
3979,2020-12-01,YEN,200010,4117,131387,4420,95343,7618,7714,26990,19344,10960,15379,564,0,35087,18003,27.8,61.7,38.9,69.7,-127270,87725,7646,14815,17084,-0.6363181840907954,0.43860306984650765,0.03822808859557022,0.07407129643517824,0.08541572921353932,104.29900360107422
3980,2020-12-08,YEN,204370,4278,140813,2536,98003,7488,6669,31403,18662,11672,14694,567,3,35113,15961,26.8,62.6,37.9,71.4,-136535,90515,12741,14127,19152,-0.6680775064833391,0.4428976855702892,0.06234280961002104,0.06912462690218721,0.0937123844008416,103.99800109863281
3981,2020-12-15,YEN,205884,3908,136780,2465,100718,7956,7696,34702,24047,10250,10687,565,0,35459,16125,24.6,60.8,38.0,69.4,-132872,92762,10655,10122,19334,-0.6453731227293039,0.4505546812768355,0.051752443123312154,0.04916360669114647,0.09390724874201006,104.01000213623047
3982,2020-12-21,YEN,208891,3908,140571,1500,105187,7440,7951,32337,23139,10114,12792,568,0,35102,17608,26.4,61.6,40.4,68.7,-136663,97747,9198,12224,17494,-0.6542311540468474,0.467933036846968,0.04403253371375502,0.0585185575252165,0.08374702596090784,103.45700073242188
3983,2020-12-29,YEN,204101,3897,145256,1237,107518,7397,7340,27599,18765,8461,13576,559,0,34472,15084,27.4,64.4,41.9,71.5,-141359,100121,8834,13017,19388,-0.6925933728889129,0.4905463471516553,0.04328249249146256,0.06377724753920853,0.09499218524162056,103.68900299072266
3984,2021-01-05,YEN,219342,4345,154442,1902,110741,7545,8072,35116,20494,11409,9756,563,0,38002,14916,25.6,63.89999999999999,38.2,71.5,-150097,103196,14622,9193,23086,-0.684305787309316,0.47047988985237665,0.06666301939437043,0.04191171777406972,0.10525116028849923,103.125
3985,2021-01-12,YEN,200608,5069,139448,1861,105453,7644,6448,27526,15505,7749,14331,1219,0,32171,20733,27.7,64.9,42.0,71.2,-134379,97809,12021,13112,11438,-0.6698586297655128,0.48756280906045624,0.05992283458286808,0.06536130164300527,0.057016669325251235,104.12799835205078
3986,2021-01-19,YEN,201127,4423,143152,1323,106415,7667,6898,27458,16400,8028,14278,568,0,32304,17091,28.699999999999996,65.2,42.89999999999999,73.1,-138729,98748,11058,13710,15213,-0.6897582124727163,0.49097336508773065,0.054980186648237186,0.06816588523669125,0.07563877550005718,103.7030029296875
3987,2021-01-26,YEN,202066,4421,141359,1050,105688,7564,7462,27528,19625,6669,14597,568,0,34652,17770,28.1,64.2,42.7,74.3,-136938,98124,7903,14029,16882,-0.6776894677976503,0.4856037136381182,0.03911098354003147,0.06942781071531084,0.08354695990418973,103.76000213623047
3988,2021-02-02,YEN,203143,9154,117906,2744,96174,10869,8230,38777,31115,6395,15035,569,0,26635,25316,27.899999999999995,57.0,42.1,64.5,-108752,85305,7662,14466,1319,-0.5353470215562436,0.41992586503103724,0.037717273053957064,0.07121092038613194,0.00649296308511738,104.88099670410156
3989,2021-02-09,YEN,194569,10009,109073,2131,88270,12486,6434,33910,26802,9257,14893,568,0,29665,27817,28.7,55.0,42.8,61.8,-99064,75784,7108,14325,1848,-0.5091458557118554,0.3894967852021648,0.03653202719857737,0.07362426696955836,0.00949791590643936,105.20999908447266
3990,2021-02-16,YEN,201322,10045,105687,2859,89331,13289,7447,39809,34222,8567,15375,573,0,27889,28679,28.199999999999996,51.3,42.60000000000001,59.3,-95642,76042,5587,14802,-790,-0.47506978869671473,0.37771331498792976,0.027751562174029663,0.07352400631823645,-0.003924061950507147,105.38700103759766
3991,2021-02-23,YEN,194943,13700,92665,2807,81602,16093,7558,39090,39879,8565,15382,571,0,26238,26805,29.7,50.199999999999996,43.6,58.1,-78965,65509,-789,14811,-567,-0.4050671221844334,0.3360418173517387,-0.004047336913867131,0.0759760545390191,-0.0029085424970375956,104.98400115966797
3992,2021-03-02,YEN,207303,23880,79413,6839,78840,18678,9537,36684,48813,12291,15935,603,13,23284,31117,28.0,44.70000000000001,42.5,53.0,-55533,60162,-12129,15332,-7833,-0.26788324336840275,0.2902128768035195,-0.058508559934009635,0.07395937347747018,-0.03778527083544377,106.85099792480469
3993,2021-03-09,YEN,226104,47088,76982,3465,75291,30973,7802,43933,54937,12026,14764,1049,284,21451,38586,29.3,40.2,46.8,50.0,-29894,44318,-11004,13715,-17135,-0.1322134946750168,0.19600714715352227,-0.04866786965290309,0.06065792732547854,-0.07578371015108092,108.93900299072266
3994,2021-03-16,YEN,163987,27439,11309,2035,71158,34132,7961,21009,58033,12985,1407,654,35,19958,36844,34.9,19.4,46.4,31.800000000000004,16130,37026,-37024,753,-16886,0.09836145548122717,0.22578619036874875,-0.2257739942800344,0.004591827400952515,-0.10297157701525121,109.13400268554688
3995,2021-03-23,YEN,175552,38780,6582,2057,69874,38174,8599,23080,69230,9918,2590,618,23,20631,40351,35.4,22.7,46.0,35.6,32198,31700,-46150,1972,-19720,0.18341004374772146,0.18057327743346702,-0.2628850710900474,0.011233138899015676,-0.11233138899015677,108.7760009765625
3996,2021-03-30,YEN,192857,52045,6041,2518,67635,43766,8437,24671,73181,15894,807,677,33,20816,42309,31.800000000000004,22.9,45.60000000000001,36.5,46004,23869,-48510,130,-21493,0.23853943595513774,0.12376527686316804,-0.251533519654459,0.0006740745733885729,-0.11144526773723536,109.83599853515625
3997,2021-04-06,YEN,187745,55450,5868,2952,57282,46870,8842,27634,66155,14499,819,633,19,20248,41907,31.9,24.2,43.9,36.8,49582,10412,-38521,186,-21659,0.2640922527896881,0.05545820128365602,-0.20517723507949612,0.0009907054781751845,-0.11536392447202322,110.19300079345703
3998,2021-04-13,YEN,176971,57003,6392,2665,54076,48726,7493,28506,64045,7801,831,606,11,18585,39232,32.5,27.2,44.9,39.9,50611,5350,-35539,225,-20647,0.28598470935916054,0.030230941792723103,-0.20081821315356754,0.0012713947482920931,-0.1166688327466082,109.3740005493164
3999,2021-04-20,YEN,176203,56574,9369,3552,48717,36591,8591,28436,72388,9650,1540,597,9,19134,35456,32.0,26.599999999999998,45.2,36.3,47205,12126,-43952,943,-16322,0.2679012275613923,0.06881835156041612,-0.24943956686322027,0.00535178175172954,-0.09263179401031764,108.0979995727539
4000,2021-04-27,YEN,168492,48358,10933,3262,50159,30132,7514,27027,71283,10345,836,601,28,20962,34393,30.800000000000004,27.5,43.1,36.9,37425,20027,-44256,235,-13431,0.2221173705576526,0.11886024262279515,-0.2626593547468129,0.0013947249721055007,-0.07971298340574033,108.2020034790039
4001,2021-05-04,YEN,164140,47816,10789,3453,48051,32480,6463,26812,66527,9702,820,605,9,21012,34111,30.7,28.1,42.2,38.4,37027,15571,-39715,215,-13099,0.22558182039722188,0.09486414036797855,-0.2419580845619593,0.0013098574387717802,-0.07980382600219325,109.08699798583984
4002,2021-05-11,YEN,163122,50057,10413,2735,46064,32443,6890,26112,66142,9270,858,597,8,21128,34625,30.6,27.300000000000004,42.8,37.2,39644,13621,-40030,261,-13497,0.24303282205956278,0.08350191880923481,-0.24539914910312527,0.001600029425828521,-0.0827417515724427,108.84400177001953
4003,2021-05-18,YEN,165581,59320,6440,3121,43520,35216,6752,21311,68728,10576,780,1204,9,20192,33536,34.7,26.799999999999997,47.3,35.3,52880,8304,-47417,-424,-13344,0.3193603130793992,0.05015068153954862,-0.28636739722552706,-0.0025606802712871647,-0.08058895646239604,109.24199676513672
4004,2021-05-25,YEN,165347,57607,8007,3317,44719,35331,6698,20595,67730,11717,758,1327,8,19929,31213,34.8,25.4,47.4,35.1,49600,9388,-47135,-569,-11284,0.2999752036626005,0.05677756475775188,-0.2850671617870297,-0.0034412478000810415,-0.0682443588332416,108.85099792480469
